node_id,node_name,node_summary,node_et_equivalent
2675,Hekataios,"Hekataios Mileetosest (vanakreeka keeles Ἑκαταῖος, ladina keeles  Hecataeus; umbes 550 – umbes 476 või 480 või 490 eKr) oli Vana-Kreeka ajaloolane ja geograaf, Herodotose üks lähimatest eelkäijatest ja kirjandusallikatest.   Kategooria:Vanakreeka ajaloolased Kategooria:Vanakreeka geograafid Kategooria:Sündinud 6.  sajandil eKr Kategooria:Surnud 5.  sajandil eKr.",Hecataeus of Miletus
3315,Jules Laforgue,,
6027,Sextos Empeirikos,,
4996,Näitekirjanik,"Näitekirjanik ehk draamakirjanik ehk  dramaatik (ei soovitata sõna ""dramaturg"") on näidendeid kirjutav kirjanik.   Vaata ka  Näitekirjanike loend     eo:Dramisto.",Playwright
3189,Jena Ülikool,,
2945,Indoneesia,"Indoneesia on riik Kagu-Aasias, mis hõlmab suurema osa Indohiina poolsaare ja Austraalia vahele jäävatest saartest.  Koloniaalajastul kasutati Indoneesia piirkonna kohta nime Hollandi India.   Indoneesia asub ligi 17 500 saarel ja koosneb 34 provintsist.  2010.  aasta rahvaloenduse andmetel elas Indoneesias 237,6 miljonit inimest ning selle näitaja poolest on riik maailmas neljandal kohal.  Muslimite arvukuselt on Indoneesia maailmas esikohal.  Indoneesia on vabariik, valitava presidendi ja seadusandl.",Indonesia
743,Ajavormitu ajateooria,,
6816,Tõnu Tamme,,
2056,Eneserealisatsioon,"Eneserealisatsioon on lääne psühholoogias, filosoofias ja spirituaalsetes käsitlustes, samuti Indiast pärit religioonides kasutatav mõiste.  Lääne tähenduse järgi on see isiku eneseteostuse saavutamine oma annete täieliku väljaarendamise läbi.  India tähenduse järgi on eneserealisatsioon vabastav teadmine oma tõelisest minast kui muutumatust ja surematust aatmanist või taolise muutumatu mina puudumisest (śūnyatā).   Kategooria:Mina.",Self-realization
508,387,"387.  aasta   Sündmused    Acilisene rahuga jagati Armeenia kuningriik Rooma riigi ja Pärsia vahel.    Sündinud    . . .    Surnud    Monica, Augustinuse ema   .",387
1664,De pulchro et apto,,
1723,Despotism,,
3932,Kümnepäevane sõda,,
5936,Saksa keel,"Saksa keel (saksa keeles Deutsch ) on indoeuroopa keelkonna germaani rühma kuuluv keel, mida kõneleb emakeelena umbes 90 miljonit inimest peamiselt Kesk-Euroopas.  Koos võõrkeelena kõnelejatega on saksa keele rääkijaid üle 120 miljoni.    Ajalugu  Keskajal oli Põhja-Saksamaal kirjakeeleks alamsaksa keel, mis on praegu regionaalkeel.    Nüüdiskirjakeel põhineb suuresti kesksaksa ja ülemsaksa murdeil, mida kõneldi Saksamaa kesk- ja lõunaosas.  Keskajal ja varauusajal oli Saksamaa jagunenud paljudeks r.",German language
2999,Inta Soms,"Inta Soms (sündinud 1958Philosophieren im Ostseeraum: Beiträge des Nord- und osteuropäischen Forums für Philosophie Greifswald.  Wiesenbaden, 2004, lk.  268) on eesti tõlkija.   1994.  aastal kaitses ta Tartu Ülikooli filosoofiaosakonnas magistritöö ""Kahest lähenemisviisist keeleanalüütikas seoses Saul A.  Kripke nimeteooriaga"". Kaitstud 4+2 magistritööd Tartu Ülikooli filosoofia ja semiootika instituut (vaadatud 4.  mail 2015)   Tõlkeid  William Somerset Maugham ""Inimorjusest"" (Canopus, 2002) William .",
4206,Ludwig Wittgenstein,"Ludwig Joseph Johann Wittgenstein (26.  aprill 1889 Viin – 29.  aprill 1951 Cambridge) oli Austria päritolu filosoof, kes töötas Inglismaal ning huvitus eriti tähendusest ja keele piiridest.  Ta töötas peamiselt keelefilosoofia, loogika aluste, vaimufilosoofia ja matemaatikafilosoofia alal ning andis suure panuse loogika, keele ja vaimu filosoofilisse uurimisse.    Wittgensteini võib arvata nii loogilise positivismi kui ka analüütilise keelefilosoofia rajajate hulka, tal on olnud suur mõju analüütil.",Ludwig Wittgenstein
1193,Astroloogia,"pisi|Robert Fluddi ""Horoskoopi koostav astroloog"" 1617.  aasta teosest ""Utriusque Cosmi Historia"" Astroloogia (vanakreeka sõnast ἀστρολογία (astrología); sõnast ἄστρον  (ástron) (taeva)'täht' koos sõnaosaga -λογία (-logía)) on taevakehade asendil põhinev semiootiline maailmamõistmise ja ennustamise süsteem.  Astroloogia pole teadus (s. t on ebateadus).  Astroloogiaga tegelevat inimest nimetatakse astroloogiks.   Astroloogia ja astronoomia Astroloogia ja astronoomia olid üks teadus kuni renessansini.  .",Astrology
4612,Mikołaj Kopernik,"pisi|Koperniku portree.  Puulõige Nicolaus Reusneri raamatust ""Icones"" (1578), mille valmistas arvatavasti Tobias Stimmer Koperniku väidetava autoportree järgi.  See portree on eeskujuks paljudele puulõigetele, vaselõigetele ja maalidele.  Mikołaj Kopernik (postuumselt poolapärastatud nimi; õieti Niklas Koppernigk; ladinapärastatult Nicolaus Copernicus või Nicolaus Coppernicus; seksapäraselt  Nikolaus Kopernikus; 19.  veebruar 1473 Toruń, Kuninglik Preisimaa, Poola kuningriik – 24.  mai 1543 Frombork.",Nicolaus Copernicus
2464,Galileo Galilei,"Galileo Galilei (15.  veebruar 1564 Pisa – 8.  jaanuar 1642 Arcetri) oli itaalia astronoom, filosoof, füüsik ja polühistor.   Galilei pani aluse teaduslikule eksperimenteerimisele ja katsetulemuste matemaatilisele tõlgendamisele, mis omakorda lõid alused seletavatele loodusteadustele.  Ta tegeles ka teleskoopidega, näiteks valmistas Galilei teleskoobi.  Samuti eksperimenteeris Galilei temperatuurimõõtmistega ja täiustas termoskoopi.   Elulugu Sünd ja perekond Galileo Galilei sündis Pisas Firenze õukon.",Galileo Galilei
4599,Miguel Ángel Asturias,"Miguel Ángel Asturias Rosales (19.  oktoober 1899 – 9.  juuni 1974) oli Guatemala kirjanik ja diplomaat (Guatemala suursaadik Pariisis).  1967.  aastal sai ta Nobeli kirjandusauhinna.   Asturias sündis kohtuniku perekonnas.  Ilukirjandust hakkas kirjutama 1920.  aastate lõpul Pariisis.   Tema esimene raamat ""Guatemaala legendid"" ilmus 1930.  aastal.  Tema esimene romaan, ""Härra president"", valmis 1933.  aastal, kuid trükki jõudis see aastal 1946.  Romaan ""Maisiinimesed"" 1949 ning aasta hiljem valmis esimene.",Miguel Ángel Asturias
3570,Kindlus (filosoofia),,
6775,Tänulikkus,"Tänulikkus või tänutunne on meeldiv tunne, mille inimeses kutsub esile kellegi heategu või millegi saamine.  Tänulikkust on rõhutanud mitmed usundid ja sellega on ulatuslikult tegeldud moraalifilosoofid (nt Adam Smith).   Psühholoogias hakati tänulikkust süstemaatilisemalt uurima alles umbes 2000.  aasta paiku; võimalik, et põhjus on selles, et traditsiooniliselt on psühholoogia pigem murede kui positiivsete emotsioonide mõistmisele keskendunud.  Positiivse psühholoogia uurimisharu tekke järel on tä.",Gratitude
3614,Klassivõitlus,"Klassivõitlus on peamiselt marksismis kasutatav mõiste ühiskonnas pidevalt aset leidva konflikti kohta kahe (antagonistliku) või ka enama sotsiaalse klassi vahel.   Karl Marxi idee kohaselt on klassivõitlus tingitud tootmissuhetest: kogu ajaloo vältel on ühiskonnas olnud kaks peamist klassi.   Esiteks ekspluateerijate klass, kellele kuuluvad põhilised tootmistegurid ja ressursid.   Teiseks ekspluateeritavate klass, kes kasutab äraelamiseks rõhuva klassi omanduses olevaid ressursse, kuid jääb ilma o.",Class conflict
6044,Siber,"thumb|right|350px|       Siberi föderaalringkond        Siber kui tänapäeva geograafiline piirkond        Siber kui ajalooline piirkond Siber (vene keeles Сибирь, kasahhi keeles Сібір, mongoli keeles Сибирь, hiina keeles 西伯利亞) on piirkond Venemaal ja Põhja-Kasahstanis, mis hõlmab Aasia põhjaosa Uurali mägedest Põhja-Jäämere ja Vaikse ookeani veelahkmeni.  Siberi lõunapiiriks peetakse Venemaa lõunapiiri Kasahstani, Mongoolia ja Hiinaga, sest Siberina mõistetakse praegu ainult Venemaa Föderatsiooni.",Siberia
2656,Heausksusprintsiip,,
429,21. juuli,"21.  juuli on Gregoriuse kalendri 202.  (liigaastal 203. ) päev.  Juliuse kalendri järgi 8.  juuli (1901–2099).    Sündmused  Eestis 1849 – Nikolai I kehtestas Liivimaal uue talurahvaseaduse, mis nägi ette järkjärgulise ülemineku raharendile ja tavaliselt paljudest eraldiasuvaist maatükkidest koosnevate talude kruntiajamise.  Algas talude päriseksostmine.  1863 – Venemaa keiser kirjutas alla Balti kubermangude uuele passikorralduseleEesti ajalugu: kronoloogia.  2007.  Koostanud Sulev Vahtre.  Teine trükk.  .",July 21
3717,Kontingentne propositsioon,"Kontingentne propositsioon on propositsioon, mis on mõnes võimalikus maailmas tõene, mõnes väär.   Vaata ka Kontingentsus Paratamatu propositsioon  Kategooria:Filosoofia.",
4512,Menon (dialoog),"pisi|Dialoogi ""Menon"" algus vanimas säilinud keskaegses käsikirjas ""Menon"" on antiikfilosoof Platoni dialoogi vormis filosoofiline teos.   Sisu on fiktiivne kirjanduslik kõnelus.  Platoni õpetaja Sokrates diskuteerib aristokraadist tessaallase Menoniga, kes peatub mõneks ajaks Ateenas, ja tema võõrustaja poliitik Anytosega.  Peale selle osaleb kõneluses mõnda aega Menoni ori.  Teema on Menoni küsimus, kas voorust saab ära õppida või sisse harjutada või see on kaasa sündinud.  Tavaliselt ""vooruseks"" t.",Meno
456,25. märts,"25.  märts on Gregoriuse kalendri 84.  (liigaastal 85. ) päev.  Juliuse kalendri järgi 12.  märts (1901–2099).  Aasta lõpuni on 281 päeva.    Sündmused  Eestis  1850 – Tartu ülikool kaotas õiguse valida koolisiseselt rektor. Eesti ajalugu: kronoloogia.  2007.  Koostanud Sulev Vahtre.  Teine trükk.  Kirjastus Olion.  Lk 130 Nüüdsest määras rektori Vene keisririigi haridusministe. r.  (Õigus koolisiseselt valida rektor taastati 1861. ).   1868 –   1907 – ajalehes Virulane avaldati sõnum, kus öeldi, et Poolas Krako.",March 25
4803,Mõistlik egoism,"pisi|Claude Adrien Helvetius Prantsuse filosoofi Claude Adrien Helvetiuse (1715 -1771) õpetuse mõistlikust egoismist võib kokku võtta kolme väitega:  Inimene juhindub alati ainult isiklikest huvidest.   Inimestele ei tule õpetada keeldumist oma huvidest (see oleks mõttetu) - neis tuleb kasvatada mõistlikke huve.   Kui ühiskond on mõistlik, siis ei satu isiklikud huvid vastuollu ühiskonna huvidega, st ühiskonna kui terviku huvidega.   Mõistliku egoismi õpetuses lähtus Helvetius tegelikult põhimõttes.",
3247,John Locke'i loengud,John Locke'i loengud on igal aastal peetavate filosoofiateemaliste loengute seeria Oxfordi Ülikoolis.   Neid peetakse alates aastast 1950 ning nendega meenutatakse John Locke'i panust filosoofiasse.   Loengupidajad AastaLoengupidaja 1950–1951  Oets Kolk Bouwsma 1954–1955  Hao Wang 1955–1956  Arthur Prior 1957–1958  Allan Cameron Jackson 1959–1960  Gregory Vlastos 1961–1962  Nelson Goodman 1963–1964  Jaakko Hintikka 1965–1966  Wilfrid Sellars 1967–1968  Paul Lorenzen 1968–1969  Noam Chomsky 1969–19.,John Locke Lectures
4916,Newcombi paradoks,"Newcombi paradoks ehk Newcombi probleem on filosoofias ja matemaatikas mõtte-eksperiment, mis kujutab mängu kahe osaleja vahel, kellest üks (superintelligentne olevus) peab ennustama teise valikut.  Kas probleem on paradoks, on vaieldav.   Newcombi paradoksi loojaks peetakse füüsikateoreetik William Newcombi (surnud 1999), California Ülikooli professorit, kes töötas Lawrence Livermore'i Riiklikus Laboratooriumis.  Ta avastas paradoksi 1960.  aastal, kuid selle publitseeris alles 1969.  aastal filosoo.",Newcomb's paradox
5366,Pidusöök (Platon),"pisi|Anselm Feuerbach ""Platoni pidusöök"" 1874 Pidusöök on Platoni dialoog, mille teemaks on  armastus.   Selles kirjeldatakse koosviibimist (sümpoosioni), kus iga osaline peab ette kandma kiidukõne armastusele.  Eelviimasena, pärast viit eelnenud kõnet, esineb Sokrates oma filosoofilise armastusekontseptsiooniga.  Viimasena esineb hilinenud Alkibiades, kes esitab Sokratest armastaja ideaalina.  Taustaks on mehe homoseksuaalne armastus nooruki vastu, millel oli oluline koht nooruki sotsialiseerimisel.",Symposium (Plato)
1076,Araabia keel,"Araabia keel (اللغة العربية ehk عربي ) on afroaasia keelkonna semiidi keelerühma lõunakesksemiidi keelte hulka kuuluv keel.    Araabia keel on suurima kõnelejate arvuga semiidi keel.    Seda kõneleb 422 miljonit inimest Lähis-Idas ja Põhja-Aafrikas.    Araabia keelt kõnelesid algselt beduiinid Araabia poolsaarel.    7.  sajandil kujunes araabia kirjakeel.  Kui tekkis Araabia kalifaat, levis araabia keel koos islamiga ja araabia kultuuriga naabermaadele.    Vanast kirjakeelest lähtunud araabia ühiskeel .",Arabic
3214,Johannes Dräseke,,
638,Abstraktne olemine,,
5318,Peter Trawny,,
1172,Aserbaidžaan,"Aserbaidžaani Vabariik (aserbaidžaani keeles: Azərbaycan Respublikası) on riik Lõuna-Kaukaasias Kaspia mere läänekaldal.  Ta piirneb põhjas Venemaa (Dagestani Vabariigiga), lõunas Iraaniga (Lõuna-Aserbaidžaan), loodes Gruusia ja läänes Armeeniaga.  Nahhitševani eksklaavil on lühike lõik ühispiiri ka Türgiga.   Praegune Aserbaidžaani Vabariik tekkis Nõukogude Liidu lagunemise järel 1991.  aastal.  Mägi-Karabahhi ümber Armeeniaga puhkenud relvakonflikti tulemusena kaotas Aserbaidžaan kontrolli 16% üle .",Azerbaijan
6284,Syrianos,,
7363,Éloge de l'amour,"""Éloge de l'amour"" (""Armastuse ülistus"") on 2009.  aastal ilmunud raamat, mis põhineb 14.  juulil 2008 Avignoni festivali sarja ""Ideede teater"" raames toimunud avalikul kõnelusel Nicolas Truongi ja Alain Badiou vahel.   Kokkuvõte Raamatu moto on ""Nagu teame, vajab armastus taasleiutamist"" (Arthur Rimbaud).   Sissejuhatus Badiou ütleb sissejuhatuses, et filosoof ei tohi kunagi unustada, paljudes eluolukordades ei erine ta teistest.  Kui ta unustab, siis teater, eriti komöödia, meenutab talle seda.  Üks.",
1215,Atomaarne fakt,,
7249,Walter Burkert,,
441,22. september,"22.  september on Gregoriuse kalendri 265.  (liigaastal 266. ) päev.  Juliuse kalendri järgi 9.  september (1901–2099).    Sündmused  Eestis   1921 – Eesti, Läti ja Leedu võeti vastu Rahvasteliitu.   1932 – hukati röövmõrtsukad Heinrich Vunder ja August Kerde.   1935 – Tallinna linnapea Jaan Soots avas Liiva kalmistu.   1936 – Valitsus tagandas Kiviõli kaevurite streigi tõttu Töölisühingute Keskliidu valitud juhatuse ja määras ametisse uued juhid.  Ametiühinguliikumine muutus valitsuse poolt suunatavaks.  .",September 22
6897,Usuvabadus,,
6911,Uus induktsioonimõistatus,"""Uus induktsioonimõistatus"" on kolmas peatükk ameerika filosoofi Nelson Goodmani teadusfilosoofilisest raamatust ""Fakt, fiktsioon ja ennustus"", mis avaldati kirjastuses Athlon Press 1954.  aastal. Daniel Cohnitz.  ""Uus induktsioonimõistatus"", selle kontekst ja tähtsus.  Tõlkinud Jaan Kangilaski.  – Akadeemia, 2008, nr 9, lk 1979–2006.     Vana induktsiooniprobleem ja selle hajutamine  Goodman esitab Hume’i sõnastatud (vana) induktsiooniprobleemi kui küsimuse teaduslike hüpoteeside kehtivusest.  Kuivõrd.",
3211,Johann Sembritzki,,
2562,Gordon Graham,,
1009,Antinoomia,"Antinoomia on kahe idee, juriidilise seaduse, kahe väite vm vasturääkivus või nende endi sisemine vastuolu, kuid seda olukorras kus neist kummagi lõplik kinnitamine või kummutamine on põhimõtteliselt võimatu.   Algselt pärineb see termin Immanuel Kanti filosoofilistest uurimustest, edasi leidis see kasutust seaduste kontekstis, tänapäeval aga kahe väite vahelise vasturääkivuse korral.   Antinoomiat samastatakse tihti paradoksiga, kuid see samastamine ei ole päris korrektne – üldjuhul loetakse anti.",Antinomy
4853,Naiivne empirism,,
6225,Subjektiivsus,"Subjektiivsus on mõiste, mida negatiivse hinnanguna kasutatakse avalduste või tegevuste kohta, mis teostatakse juhusliku isiku (subjekti) poolt, kes ei hooli üldisest arvamusest ja tegutsemise aktsepteeritud kriteeriumitest.  Positiivse hinnanguna tähistab subjektiivsus vaimse, emotsionaalse ja tahteakti mina- ja enesekesksust.    Teaduses, eriti just reaalteadustes, kus kesksel kohal on ratsionaalne vaade, püütakse vältida subjektiivseid hoiakuid, et tagada teadmiste, teooriate võimalikult suur o.",Subjectivity
2811,Hortensius,,
3674,Komöödia,"thumb|Marchel Mithosi komöödiat ""Voodi"" esitab Rannu külateater Emu Komöödia ehk pilke- või naljamäng (kr kōmōdia < komos 'lõbus, lärmitsev salk' + ōdē 'laul') on lõbusa lõpplahendusega näidend, üks dramaatika žanre (võrdle tragöödia ja draamaga).    Komöödia naeruvääristab satiiri ja huumori abil inimlikke nõrkusi ja pahesid, paljastab elukorralduse pahupooli ja sotsiaalseid müüte ning pakub vabastava naeru läbi meelelahutust.    Konfliktid on komöödias tavaliselt kergekaalulisemad kui tragöödias.",Comedy
3712,Kontemplatsioon,"Kontemplatsioon (ladina keeles contemplatio 'vaatlus') on üldises tähenduses mõtisklus või mõtisklev vaatlus.    Lääne müstikatraditsioonis on kontemplatsioon eriline tajuseisund või avardunud teadvuse seisund, mida taotletakse kontemplatiivse eluviisiga.  Kontemplatiivsele hoiakule on omane rahu ja passiivsus.     Kontemplatiivse eluviisi all mõeldakse näiteks mitmesuguste usundite munkade eluviisi.  Kontemplatsioonist võidakse rääkida ka seoses looduse või kunstiteose kaemisega.  Seejuures peetakse.",Contemplation
3021,Interaktsionism,,
6123,Soome-ugri rahvad,"pisi|Soome-ugri ja samojeedi rahvaste põhilised asualad kaardil Soome-ugri rahvad ehk soomeugrilased on soome-ugri keeli kõnelevad rahvad.    Tänapäeval elab maailmas järgmisi soome-ugri rahvaid: ungarlased, handid, mansid, saamid, soomlased, karjalased, eestlased, liivlased, isurid, vadjalased, vepslased, ersad ja mokšad (mordvalased), marid, udmurdid ja komid.   Omariiklus on tänapäeval kolmel soome-ugri rahval: eestlastel, soomlastel ja ungarlastel. Tõnu Seilenthal:Fennougristika ja panfennougri.",Finno-Ugric peoples
2808,Honore de Balzac,,
5008,Nüüdisaegne matemaatika,,
1809,Dünastia,Dünastia (kreeka sõnast δυναστεία) on rida samast suguvõsast põlvnenud ja üksteise järel valitsenud monarhe.   Vaata ka Dünastiate loend   .,Dynasty
3431,Karl Eugen,,
5975,Seadmine,,
191,1841,"1841.  aasta (MDCCCXLI) oli 19.  sajandi 41.  aasta.    Sündmused Eestis   1841.  aasta algul levivad Liivimaa kubermangus teated, et väljarändajatel jagatakse Lõuna-Venemaal tasuta maad.   28.  veebruar / 12.  märts – Alexander von Antropoff, Reinhold von Arnold, Gustav von Arnold ja Karl von Arnold immatrikuleeriti Eestimaa rüütelkonda.  24.  juuni (vkj 12.  juuni) – Nikolai I kinnitatud seadusega võeti kroonutalupojad ja kroonuvaldused Balti kubermangudes kroonu hoolduse alla kõigis üksikasjades.  Juunis.",1841
